Account_name,Degree,betweenness,closeness,id,name,ml_target,Degree_betweenness_closeness
26255,0.00029178492798217457,3.0421286361928675e-06,0.3444781520130119,26255,altuga,1,0.3447729790696303
4363,0.0003978885381575108,6.917196202057254e-07,0.29902991171641374,4363,mahmutakyol,0,0.29942849197419147
32286,0.0009814583941218599,3.329972288953963e-05,0.35713676711602044,32286,gkmngrgn,0,0.35815152523303184
35801,0.0003183108305260086,2.487003500412918e-07,0.29393098286266744,35801,fadimezhan,0,0.2942495423935435
5485,0.0011936656144725323,0.0001216957653232906,0.3793342858867803,5485,beydogan,0,0.38064964726657613
35903,0.000530518050876681,1.782038182558521e-05,0.38100965182677243,35903,frknbasaran,0,0.3815579902594747
25963,0.0011140879068410302,6.391370863286538e-05,0.32619210369203877,25963,jkudish,0,0.32737010530751265
36232,0.0003183108305260086,6.204910799427316e-07,0.30136055509368803,36232,bilalunalnet,0,0.30167948641529396
16430,7.957770763150216e-05,2.27472690538814e-07,0.28967144086550284,16430,MehmetAygun,1,0.28975124604582486
35257,0.0001591554152630043,9.500334001072918e-07,0.30897527312663403,35257,ferhatkurt,1,0.30913537857529716
11555,0.00047746624578901296,1.2101753437267916e-05,0.3725639403881883,11555,leylaKapi,0,0.3730535083874146
28241,0.00018568131780683837,7.17471316044866e-07,0.29123116024318835,28241,nesk,0,0.29141755903231126
2141,0.0007692511737711875,5.1333942288836603e-05,0.3574686376954514,2141,gormelof,0,0.35828922281151143
2465,0.0009284065890341919,2.380107110712796e-05,0.3515779460588652,2465,fehmicansaglam,1,0.35253015371900653
2741,0.0005835698559643491,4.876197621742433e-05,0.35419406967567363,2741,ilker0,0,0.3548264015078554
21288,0.00047746624578901296,2.8767670845697038e-05,0.3516271347691045,21288,msrshahrukh100,0,0.35213336868573925
36252,0.0012732433221040345,3.136516265768126e-05,0.36172519669929,36252,dewski,0,0.3630298051840517
13978,0.0019629167882437197,0.0002965367736398996,0.39973491676386386,13978,habedi,0,0.4019943703257475
27443,0.00010610361017533621,2.80551757163393e-08,0.2901932106843199,27443,gurkanbicer,0,0.290299342349671
35007,0.00010610361017533621,0.0,0.2941213185098498,35007,mennan,0,0.2942274221200251
25421,0.001485450542454707,5.384931555819725e-05,0.32170499637325595,25421,OnurSevket,0,0.3232442962312688
11297,0.0002652590254383405,1.3635182303370122e-05,0.3491391685266307,11297,eknkc,0,0.34941806273437237
10628,0.0001591554152630043,4.372975790946103e-07,0.3117835817192385,10628,Dashron,0,0.3119431744320806
28421,0.0003183108305260086,2.361082643054122e-06,0.332378198233147,28421,ogta,0,0.33269887014631605
15071,0.00029178492798217457,5.400539312641711e-05,0.3450393556653853,15071,ilhantekir,0,0.3453851459864939
2904,0.0006896734661396854,8.95232635194618e-05,0.35764837583485126,2904,tamert,0,0.3584275725645104
29348,0.0008488288814026897,6.758245426861355e-05,0.3604248728440858,29348,RobertMarton,1,0.36134128417975714
5002,0.001511976444998541,0.0002795045155979209,0.39024667970973986,5002,hsnaydd,0,0.3920381606703363
22757,0.0016976577628053794,0.00020509357743020082,0.3612676326280282,22757,ozziest,0,0.3631703839682638
33732,0.00023873312289450648,1.0435389430536401e-05,0.31956971382069715,33732,alexbaumgertner,0,0.3198188823330222
13239,0.00042441444070134485,1.1786075867753503e-05,0.348078592137093,13239,barnumbirr,0,0.34851479265366214
36300,0.0007161993686835194,2.21794875465834e-05,0.3476612932974289,36300,erdemoflaz,0,0.348399672153659
3942,0.0007161993686835194,1.2976823694210686e-05,0.3563131480203775,3942,livacengiz,0,0.3570423242127552
13623,0.00023873312289450648,3.383919082415884e-07,0.31572644132524874,13623,sent-hil,0,0.3159655128400515
30795,0.0008753547839465238,1.9361846116150268e-05,0.35151566011170476,30795,spicycode,0,0.35241037674176745
3914,0.0007427252712273535,1.8540632159988072e-05,0.3554028319852179,3914,scriptype,0,0.3561640978886052
13563,0.0007161993686835194,4.9371951155931244e-05,0.3548040996489511,13563,kshvmdn,0,0.35556967096879055
6405,0.0007427252712273535,4.671193475716951e-05,0.3630384330190769,6405,makiftutuncu,0,0.3638278702250614
22222,0.00029178492798217457,5.071169957024376e-06,0.3765870518545157,22222,avranju,0,0.3768839079524549
14216,2.6525902543834053e-05,0.0,0.2879456784088479,14216,betulays,1,0.2879722043113917
88,0.0011671397119286983,8.760295515497689e-05,0.3500566419670548,88,keyvanakbary,0,0.3513113846341385
14981,0.0002652590254383405,1.3305211161548662e-07,0.299310060101784,14981,furkanayhan,0,0.29957545217933396
12502,0.0004509403432451789,1.0075856264865218e-06,0.30300278094809435,12502,arcaglar,0,0.303454728876966
35037,0.0007161993686835194,1.4250660194314286e-05,0.36320632015029625,35037,lynnwallenstein,0,0.3639367701791741
33976,0.0005835698559643491,9.423924229808535e-06,0.3269417559926458,33976,srid,0,0.32753474977284
36656,0.00021220722035067242,1.0730302378633788e-06,0.3026865144362013,36656,semihalev,0,0.30289979468678985
23443,2.6525902543834053e-05,0.0,0.2879456784088479,23443,drewdotpro,0,0.2879722043113917
9587,0.0007427252712273535,6.827628701815685e-05,0.35423733591422907,9587,atayahmet,0,0.35504833747247455
26058,0.00047746624578901296,1.8090852694485431e-06,0.30240729005398553,26058,fevziomurtekin,1,0.302886565385044
30966,0.0012732433221040345,7.840739163339808e-05,0.3606904007883734,30966,okandavut,0,0.36204205150211083
11371,0.000503992148332847,1.0561304616241347e-06,0.30019668580438125,11371,ertugrulungor,0,0.30070173408317574
16885,0.0004509403432451789,6.840807411018053e-06,0.3090259277171641,16885,HouzuoGuo,1,0.3094837088678203
24625,0.00018568131780683837,1.7516901100023731e-07,0.3165084082646987,24625,anweiss,0,0.3166942647515166
11089,0.0008223029788588556,2.7656323355200256e-06,0.3039702633403751,11089,om3rcitak,0,0.30479533195156944
26419,0.0002652590254383405,5.580871878469684e-07,0.2966603188592833,26419,TheYkk,0,0.2969261359719095
4788,0.0004509403432451789,1.1701125811635893e-05,0.3497838148787322,4788,aslanon,0,0.35024645634778906
22108,0.00013262951271917026,1.0794421852619551e-06,0.2983389124981205,22108,plainprogrammer,0,0.29847262145302494
34581,0.0002652590254383405,8.172585776228343e-06,0.3453586053371687,34581,furkanacikgoz,0,0.3456320369483833
31626,0.00037136263561367674,2.3216865981951543e-06,0.2991153251081049,31626,berat,0,0.29948900943031675
16881,0.0012997692246478685,6.936566665755653e-05,0.39544543862041476,16881,jaredwilli,0,0.39681457351172017
3161,0.0003978885381575108,2.460143596701033e-06,0.31513788693187994,3161,mucahit,0,0.31553823561363414
14297,0.0009284065890341919,5.4350145081668826e-05,0.31348694878468614,14297,stowball,0,0.314469705518802
37003,0.00037136263561367674,1.3760333888149078e-05,0.375510488674622,37003,gogobebe2,1,0.37589561164412383
25843,0.00023873312289450648,1.0322600685680504e-05,0.34430511539550473,25843,Arcterus,0,0.34455417111908493
32257,0.0004509403432451789,5.5897656789487526e-05,0.34591950964379437,32257,onuar,0,0.346426347643829
18644,0.000530518050876681,2.774642028601359e-06,0.30501796174633483,18644,prosman,0,0.30555125443924014
25849,0.001538502347542375,3.720141365963265e-05,0.3625426744241958,25849,rubiojr,0,0.36411837818539783
28933,0.00010610361017533621,2.7954301479920478e-09,0.2885495598928435,28933,mertcenikut,0,0.28865566629844897
12867,0.001485450542454707,9.543526803297213e-05,0.37022597150068254,12867,AaronO,0,0.3718068573111702
1484,2.6525902543834053e-05,0.0,0.21147017742650234,1484,philipp-gaspar,1,0.2114967033290462
8523,7.957770763150216e-05,5.306673772161506e-05,0.2681809451317109,8523,anthonytec2,1,0.268313589577064
1485,0.0003183108305260086,3.872805305426741e-06,0.3622013201003046,1485,theahmadzai,0,0.362523503736136
36529,0.000530518050876681,9.970507953341001e-06,0.35200799275423217,36529,paulooosrj,0,0.3525484813130622
24262,0.00021220722035067242,4.373065204367592e-07,0.33225809294659936,24262,azishapidin,0,0.33247073747347045
36044,0.0005835698559643491,1.2009055770543951e-05,0.3100935240555057,36044,jeremybmerrill,1,0.3106891029672406
34311,0.00018568131780683837,1.210892012946675e-07,0.29208181606879985,34311,jonkeegan,1,0.29226761847580796
14833,0.0003183108305260086,1.8112796449955943e-06,0.2994979106090217,14833,boblannon,1,0.2998180327191927
3056,0.0006100957585081832,6.592494700956029e-05,0.3556811427385344,3056,buley,0,0.35635716344405216
27135,0.0003978885381575108,4.184474009114918e-06,0.305633700049454,27135,chriszs,0,0.3060357730616206
20017,0.00013262951271917026,6.327399780052717e-07,0.30279348454668126,20017,ejfox,0,0.3029267467993784
31591,0.0005570439534205151,2.4092257469828266e-05,0.3499948938382554,31591,slifty,0,0.3505760300491457
18604,2.6525902543834053e-05,0.0,0.2691766688325134,18604,faisalshahbaz,1,0.2692031947350572
1488,2.6525902543834053e-05,0.0,0.2605249336576736,1488,jcjview,1,0.2605514595602174
1489,0.00018568131780683837,1.386463267083643e-06,0.3222660090100102,1489,GPrimola,0,0.3224530767910841
15243,0.0003183108305260086,2.7473378274790353e-05,0.3781016187591519,15243,hugomn,0,0.3784474029679527
29547,0.0003978885381575108,4.22899839537204e-07,0.29857283152759295,29547,gullitmiranda,0,0.29897114296559
31582,5.3051805087668106e-05,8.8802433535689e-08,0.30970376090564056,31582,charlesbao,0,0.30975690151316176
1490,0.0003978885381575108,3.547881280397154e-06,0.29957883026064847,1490,izhangzhihao,0,0.29998026668008637
20764,0.00013262951271917026,1.8367477129742302e-07,0.27889445377405253,20764,shavz,0,0.279027266961543
12431,0.001007984296665694,6.809252245180661e-05,0.36066969624491746,12431,carlendev,0,0.36174577306403494
23578,0.000530518050876681,3.7122281716942175e-05,0.37731071410699096,23578,taylor840326,0,0.37787835443958456
11936,0.0009814583941218599,6.565140173323465e-05,0.3528844623751533,11936,Rabenda,0,0.3539315721710084
15762,0.0032892119154354226,0.00039716598705374136,0.39084141992203697,15762,chendeshen,0,0.3945277978245261
26694,0.0013528210297355367,0.00014362113177987334,0.39011341529036797,26694,neutronest,0,0.39160985745188337
35054,0.00037136263561367674,5.4030535956484654e-05,0.31056867704119884,35054,geeker-lait,0,0.310994070212769
10215,0.0003183108305260086,2.095526856947285e-06,0.30993546265466354,10215,Kevin170113664,0,0.3102558690120465
10973,0.0011140879068410302,1.9374007840316508e-05,0.3179820676973945,10973,TerrorJack,0,0.31911552961207584
1491,0.00013262951271917026,4.4484685964781387e-07,0.2647550424181134,1491,lindongding,1,0.2648881167776922
7496,0.001007984296665694,0.0001279921919491082,0.3479629321961935,7496,shmsw25,1,0.3490989086848083
21625,0.00013262951271917026,1.1228232098225544e-06,0.28389297628640064,21625,andyweizhao,1,0.28402672862232964
1492,5.3051805087668106e-05,0.0,0.28328073339344756,1492,chenanze,0,0.28333378519853525
1493,0.00013262951271917026,5.517548969776473e-06,0.3415568883976299,1493,sarukuku,0,0.34169503545931884
21755,0.00021220722035067242,2.351269630757455e-06,0.2991651721237323,21755,skalanter,0,0.2993797306137137
15369,0.0005570439534205151,8.987455183239558e-05,0.3582193082478145,15369,anttiviljami,0,0.3588662267530674
20832,0.00023873312289450648,1.0086113036917013e-05,0.2925328429204398,20832,jasalt,0,0.2927816621563712
1494,2.6525902543834053e-05,0.0,0.2580002737476047,1494,ASPePeX,1,0.2580267996501485
25047,0.000503992148332847,6.343941801073948e-05,0.3477061850915866,25047,nath1as,0,0.34827361665793016
1495,2.6525902543834053e-05,0.0,0.26730812865165354,1495,daniellovell,1,0.26733465455419736
17829,2.6525902543834053e-05,0.0,0.34343940456777416,17829,lbl1985,1,0.343465930470318
26065,0.0012201915170163664,6.613013035424107e-05,0.3946836688756975,26065,rafamaxber,0,0.3959699905230681
9120,0.00018568131780683837,3.843470454779776e-05,0.3437368929737221,9120,rukmal,0,0.34396100899607673
18469,0.00021220722035067242,4.828059683046302e-05,0.3731428967346656,18469,soulchainer,0,0.37340338455184674
9128,0.00047746624578901296,3.2191291036612925e-05,0.3808941651932306,9128,kiasaki,0,0.38140382273005624
9129,0.0007427252712273535,9.080525362950035e-05,0.3838103091943842,9129,kevindragon,0,0.38464383971924104
18535,0.0007427252712273535,6.351256329318189e-05,0.3777795592788929,18535,Hazealign,0,0.37858579711341345
18555,0.00010610361017533621,5.3860408483764794e-05,0.3715578246042853,18555,shaoguangleo,1,0.3717177886229444
18393,0.00023873312289450648,2.2603954122417755e-05,0.3472449938286388,18393,rajat5ranjan,1,0.34750633090565575
239,0.0013793469322793707,0.00013782382948616275,0.3591543928510184,239,hjanime,1,0.36067156361278396
27706,7.957770763150216e-05,1.5351867601586279e-06,0.3524588631264024,27706,rbirkelbach,1,0.35253997602079407
18405,0.0003183108305260086,5.064007766417126e-05,0.37503979307600477,18405,nacheteam,1,0.37540874398419494
27721,0.0002652590254383405,2.8673591975429866e-06,0.34990718396138853,27721,ladybugtju,0,0.3501753103460244
9148,0.0006100957585081832,4.177032851889453e-05,0.3485742288630816,9148,kuc2477,0,0.34922609495010865
9149,7.957770763150216e-05,1.329490956866883e-08,0.343561469060421,9149,david81brs,0,0.3436410600629621
18415,0.00018568131780683837,5.28102924979366e-06,0.3436209678154424,18415,Trojaner,0,0.343811930162499
34799,0.0005835698559643491,5.9951476999193835e-05,0.3839158417858161,34799,sunnysingh,0,0.38455936311877964
12194,5.3051805087668106e-05,3.82456585452049e-06,0.343445662175335,12194,aaravkr,0,0.3435025385462772
18433,0.0003978885381575108,2.0613251550640643e-05,0.3510966239813737,18433,hakatashi,0,0.35151512577108185
27761,0.00013262951271917026,3.873326446137321e-06,0.35562074918167325,27761,andreibondarev,0,0.3557572520208386
18455,0.0006100957585081832,7.861974088981959e-06,0.35661649938985746,18455,georgelima,0,0.3572344571224546
16814,0.00021220722035067242,3.700854981574766e-06,0.34397839356916704,16814,galexrt,0,0.34419430164449927
18973,0.0003448367330698427,2.7321069318016196e-05,0.3840762060007132,18973,BigZihao,1,0.38444836380310105
18474,0.0001591554152630043,1.7012512608734012e-06,0.34906804692636045,18474,migariane,1,0.34922890359288433
9217,0.00013262951271917026,1.9950788460218563e-06,0.3522711344926507,9217,jinligen,0,0.3524057590842159
26725,0.0003448367330698427,1.4569571904713422e-05,0.3513289346156714,26725,mazeeblanke,0,0.35168834092064594
18485,0.00013262951271917026,2.424485402659438e-06,0.3464535813406363,18485,FernanOrtega,1,0.3465886353387581
769,0.00021220722035067242,2.4851444607950137e-05,0.34630400235162273,769,diegozea,1,0.34654106101658133
9222,0.0006100957585081832,8.641570242985262e-06,0.3606627952586413,9222,lym,0,0.3612815325873925
32478,0.00021220722035067242,5.773860012418508e-05,0.34539973979806865,32478,jresendiz27,0,0.3456696856185435
22953,0.0004509403432451789,2.7431506528058188e-05,0.34653001194962774,22953,OriPekelman,0,0.34700838379940097
14616,0.00018568131780683837,2.1834264860935076e-06,0.34361783578824556,14616,jbowles,1,0.3438057005325385
9237,0.0004509403432451789,6.494118858476922e-06,0.34584969358922607,9237,kale-stew,0,0.34630712805132974
32663,0.00010610361017533621,0.0,0.3522053121817689,32663,shubhamwagh,1,0.35231141579194425
27820,2.6525902543834053e-05,0.0,0.34343940456777416,27820,dinotuku,1,0.343465930470318
19248,0.00037136263561367674,6.726578537625351e-05,0.3544738227771927,19248,afuentes,0,0.3549124511981826
19275,0.00047746624578901296,8.243653810925005e-05,0.36698953516670724,19275,shoo7830,0,0.3675494379506055
947,5.3051805087668106e-05,0.0,0.3434675655976676,947,iriskatastik,0,0.3435206174027553
9253,7.957770763150216e-05,1.5054547129714916e-06,0.34354581491775643,9253,hexhead,1,0.3436268980801009
9256,0.00029178492798217457,3.41090157330505e-06,0.34406315597335035,9256,ashiklom,1,0.34435835180290586
27837,0.00021220722035067242,1.900285860129588e-05,0.34441835606676596,27837,tendence,1,0.34464956614571796
27839,0.001061036101753362,0.00010568626272731883,0.38452280168500935,27839,shanmdphd,1,0.38568952404949003
9259,0.00021220722035067242,6.421027321661856e-06,0.3466638466914334,9259,maxprog,0,0.34688247493910573
18524,0.00042441444070134485,1.462270058968952e-05,0.34711071007660577,18524,shayan09,1,0.3475497472178968
18526,0.00029178492798217457,5.480065599868257e-06,0.37821162354404725,18526,devlato,0,0.3785088885376293
27848,0.0011671397119286983,0.00011529802270036533,0.3859676065278375,27848,cored,0,0.38725004426246656
27853,0.0001591554152630043,2.121623933685302e-07,0.3457577063824714,27853,anykeyh,0,0.3459170739601278
7384,0.0005570439534205151,0.0001117420017148937,0.38401360890690733,7384,krzysztof-magosa,0,0.38468239486204275
19463,5.3051805087668106e-05,1.6826702441430815e-05,0.34345192001093244,19463,brianpattison,0,0.34352179851846154
9287,0.0004509403432451789,1.604721350822495e-05,0.35207374132633523,9287,daddyrusher,0,0.3525407288830886
27862,0.00037136263561367674,1.9623501522571002e-05,0.349013109169012,27862,pistis,0,0.34940409530614824
18553,5.3051805087668106e-05,0.0,0.3437431614267999,18553,nchaimov,1,0.3437962132318876
18559,0.00021220722035067242,1.2418495105082402e-06,0.3766209115067234,18559,nnti3n,0,0.3768343605765846
18568,7.957770763150216e-05,2.0424766789581445e-07,0.34906804692636045,18568,geektoni,1,0.34914782888165985
3116,0.000503992148332847,6.908380318603128e-05,0.34609099588719155,3116,shiyi001,1,0.34666407183871045
9313,0.0006100957585081832,3.1639339174277267e-05,0.3736162453048968,9313,Hi-Rube,0,0.37425798040257924
9315,0.0011936656144725323,0.00010336517119299412,0.38828921619116286,9315,AndrewDavid,0,0.38958624697682837
36023,0.0003448367330698427,4.1255173194124526e-05,0.35068510990595436,36023,db0sch,0,0.35107120181221835
27896,0.0003448367330698427,8.641584054201369e-06,0.34874835797147036,27896,stringertheory,1,0.3491018362885944
9318,0.0003448367330698427,9.224025561111116e-06,0.3500598924721198,9318,Abdelkrim,0,0.3504139532307508
18582,0.00013262951271917026,2.287440255965839e-06,0.349116535783079,18582,hyprstack,0,0.3492514527360541
1385,0.00018568131780683837,1.4211116944015736e-06,0.3512012893248745,1385,jcuevas012,0,0.35138839175437575
24571,5.3051805087668106e-05,0.0,0.34367108801677376,24571,kevinz,1,0.34372413982186145
27910,5.3051805087668106e-05,0.0,0.3434832126099039,27910,Scarsz,0,0.3435362644149916
18597,0.00010610361017533621,0.0,0.3506394456587453,18597,lrh3321,0,0.3507455492689206
27916,5.3051805087668106e-05,0.0,0.343445662175335,27916,kevinbirch,0,0.3434987139804227
9327,0.0001591554152630043,4.956532361333586e-06,0.34735697634777163,9327,bjlange,1,0.34752108829539596
18606,0.000530518050876681,0.00021935670769462966,0.3756302186086367,18606,ljjyxz123,1,0.376380093367208
18610,0.00042441444070134485,0.00010331667001699699,0.3444120629642149,18610,kylehamilton,1,0.34493979407493325
9346,0.0012201915170163664,0.00027863013518475096,0.3780333721070154,9346,kaihendry,0,0.3795321937592165
34636,0.00042441444070134485,2.2475645989921996e-05,0.35021924120248227,34636,jknowles,1,0.3506661312891735
18636,0.0003183108305260086,7.272211258314603e-05,0.3437431614267999,18636,hisasann,0,0.34413419436990905
18637,0.00047746624578901296,1.687641709491284e-05,0.3670288373542068,18637,alfredormz,0,0.3675231800170908
18640,0.00018568131780683837,1.6023823104514684e-06,0.34645039746358497,18640,romulomourao,0,0.34663768116370225
27958,0.00010610361017533621,8.070209744427822e-07,0.35461052948424904,27958,lupino22,1,0.3547174401153988
27959,0.00029178492798217457,2.9545945327994967e-06,0.35845773509555956,27959,danmayer,1,0.3587524746180745
20016,0.00037136263561367674,8.751062972816596e-05,0.34826509496711255,20016,JoeriHermans,1,0.3487239682324544
32937,0.0003183108305260086,5.926353278140515e-06,0.34813002123926495,32937,abhinav-upadhyay,1,0.3484542584230691
9382,0.0004509403432451789,7.318883984087007e-05,0.37663219941056,9382,claytantor,1,0.377156328593646
9385,0.00023873312289450648,5.4865874375634604e-05,0.3760198687386543,9385,ioandr,0,0.37631346773592445
9390,0.00037136263561367674,1.983376986007696e-05,0.3541408334272724,9390,lotfio,0,0.3545320298327461
20116,0.0016711318602615453,0.0001917609096039822,0.3756938561961234,20116,hariprasadraja,0,0.3775567489659889
34425,2.6525902543834053e-05,0.0,0.34343940456777416,34425,lizard-han,1,0.343465930470318
18673,0.00029178492798217457,6.40370275679242e-05,0.3536292516368685,18673,andrewheusser,0,0.3539850735924186
18684,7.957770763150216e-05,7.626174354062607e-09,0.3436303642396179,18684,BildPeter,1,0.34370994957342377
28008,0.001061036101753362,9.348845062813117e-05,0.38268045841665566,28008,andschwa,0,0.3838349829690372
18695,0.0001591554152630043,1.3585550477438723e-06,0.34450648365606923,18695,iamxiaodong,1,0.34466699762638
18696,0.0004509403432451789,4.645454919014992e-05,0.3739831752708226,18696,csurfer,1,0.3744805701632579
20278,0.0006896734661396854,1.707681493215802e-05,0.35476403331294404,20278,gabrielsimas,0,0.3554707835940159
19287,7.957770763150216e-05,2.5608958588133407e-05,0.3438027231357099,19287,neumanrq,0,0.34390790980192953
9417,0.0012467174195602004,0.00010686990291536373,0.3759411242633054,9417,seyfer,0,0.377294711585781
2021,0.0006366216610520172,1.5166084786445467e-05,0.36769467852684146,2021,ivanbuncic,0,0.3683464662726799
20304,0.000503992148332847,7.591052331411738e-05,0.3476869443317224,20304,dgonzalez,0,0.3482668470033694
28021,0.0006366216610520172,8.240313318221783e-05,0.3843855785309352,28021,jlcallalle,0,0.38510460332516944
18708,0.00013262951271917026,7.660052497473731e-07,0.34375256453510106,18708,cage1016,0,0.34388596005307
3005,0.00013262951271917026,1.6848592125785495e-05,0.37167138251619325,3005,SherloxFR,0,0.3718208606210382
11017,5.3051805087668106e-05,0.0,0.34363349649520997,11017,noizhardware,1,0.34368654830029766
2068,0.00029178492798217457,9.176875362259037e-06,0.3789567857178758,2068,swhsiang,0,0.3792577475212202
3141,7.957770763150216e-05,2.615435847006559e-07,0.3439627014105582,3141,ausir0726,0,0.34404254066177437
9442,0.00013262951271917026,1.584483702289407e-06,0.3437149551882277,9442,marciovsena,0,0.34384916918464914
18729,0.00037136263561367674,5.312823621807792e-06,0.352498410442458,18729,jamesflorentino,0,0.3528750859016935
20454,0.00013262951271917026,2.382843374528213e-07,0.3454788720777852,20454,samaitra,0,0.34561173987484184
32655,7.957770763150216e-05,5.276266133932545e-07,0.3715578246042853,32655,denti,1,0.37163792993853023
20486,0.0005570439534205151,3.05431474700006e-05,0.34468287420112825,20486,JeffreySu,0,0.34527046130201877
2222,0.00018568131780683837,1.93232532486691e-05,0.34393759693458625,2222,Bradley-dufe,1,0.34414260150564174
28052,0.00018568131780683837,4.864457582467398e-06,0.3608975770397955,28052,skariel,0,0.3610881228151848
28053,0.0003978885381575108,2.3871780489721225e-05,0.37701639114738034,28053,anqurvanillapy,0,0.37743815146602755
28057,0.00018568131780683837,9.776799556674946e-07,0.37322047322047325,28057,manavo,0,0.37340713221823574
2277,0.0007427252712273535,3.7082673777104085e-05,0.37758280500385605,2277,imazine,0,0.37836261294886053
20575,0.00013262951271917026,1.8817805376760906e-06,0.374555389965226,20575,maffblaster,0,0.3746899012584829
37333,0.0004509403432451789,6.0749916128776e-05,0.35029408758513675,37333,gleuch,0,0.3508057778445107
4621,0.00021220722035067242,0.00011004836979780397,0.34404117652427063,4621,irfanalidv,1,0.3443634321144191
18760,0.0005835698559643491,0.00011026344548358185,0.34522577632072965,18760,RodolfoFerro,1,0.3459196096221776
2344,2.6525902543834053e-05,0.0,0.34343940456777416,2344,Ryo112358,1,0.343465930470318
26132,0.00013262951271917026,4.696670907422611e-07,0.3503624535315985,26132,cvsolutions,0,0.3504955527114084
9481,0.00018568131780683837,6.757360348982647e-07,0.3791511616212411,9481,crazymaster,0,0.3793375186750828
33998,0.00010610361017533621,3.7519211984375797e-07,0.3462340310241268,33998,dangiankit,1,0.346340509826422
28088,0.00023873312289450648,1.7947330264986636e-05,0.37193539794196867,28088,marcus-crane,0,0.3721920783951282
2490,0.0001591554152630043,6.235671978099354e-05,0.3440694363317757,2490,MagnusFrater,0,0.34429094846681974
9510,2.6525902543834053e-05,0.0,0.34343940456777416,9510,julienr114,0,0.343465930470318
2573,0.000530518050876681,0.00013181761743233196,0.34641537867788946,2573,jeremyFreeAgent,0,0.3470777143461985
9522,0.00013262951271917026,2.852977579233278e-07,0.3603973079423349,9522,akizor,0,0.360530222752812
1608,7.957770763150216e-05,2.2637703605135907e-06,0.3434832126099039,1608,davi-alves,0,0.3435650540878959
35123,0.00029178492798217457,0.00011764418537870124,0.3512634639036935,35123,mattmazzola,0,0.3516728930170544
18431,0.00023873312289450648,5.930121915466746e-06,0.3483165792002365,18431,pucktada,1,0.3485612424450465
20938,0.0002652590254383405,6.793091205411547e-06,0.3744326251700883,20938,quake0day,0,0.37470467728673207
2695,0.00029178492798217457,1.7495073791674727e-05,0.3537453903970123,2695,si,0,0.35405467039878613
18818,0.0005570439534205151,0.00010016221285542128,0.3459163355752732,18818,BIGBALLON,1,0.34657354174154914
28135,0.0007161993686835194,2.6058576524478812e-05,0.35221518396023693,28135,erickpatrick,0,0.3529574419054449
18826,0.00037136263561367674,3.1987432835926685e-06,0.3733794209989402,18826,duduindo,0,0.37375398237783747
28146,0.00023873312289450648,5.162438455120378e-06,0.379387730456485,28146,jph98,0,0.3796316260178346
18834,0.001034510199209528,3.06307507284672e-05,0.38237382343395,18834,methodmissing,0,0.38343896438388797
8439,0.0005835698559643491,0.00011028500629707096,0.35441383848829555,8439,odoe,0,0.355107693350557
21133,0.00018568131780683837,1.8035246022054118e-05,0.372361545983426,21133,eightplusone,0,0.3725652625472549
18851,0.00037136263561367674,3.174908265179993e-05,0.3795749051037566,18851,FerPerales,1,0.37997801682202204
28166,0.00010610361017533621,3.036398035271889e-07,0.34463560902475593,28166,dangerousbeans,0,0.3447420162747348
19932,5.3051805087668106e-05,1.320581371541544e-06,0.34346443636628676,19932,TamkeenLMS,0,0.343518808752746
21239,0.00023873312289450648,6.498255898579925e-06,0.3500858986859823,21239,joemphilips,0,0.35033113006477534
9574,0.00029178492798217457,3.6832161636032865e-06,0.34460725614047916,9574,sangwoomo,1,0.34490272428462493
1921,0.00010610361017533621,1.8909121840592736e-06,0.34402233923145015,1921,idchlife,0,0.3441303337538095
3003,0.00013262951271917026,0.00020370725612906524,0.34381212950296397,3003,miaoxw,1,0.3441484662718122
28179,0.0006896734661396854,1.3664100783860764e-05,0.35705896838476253,28179,ab25cq,0,0.35776230595168607
9588,0.0008488288814026897,8.251647590622425e-05,0.35499119560816217,9588,jiahui-z,0,0.3559225409654711
9589,5.3051805087668106e-05,6.559428101683682e-07,0.3434487910646284,9589,AudunVN,0,0.3435024988125262
9592,0.0003448367330698427,2.9743958906408863e-05,0.37225859327941857,9592,franckverrot,0,0.37263317397139484
7667,0.00013262951271917026,1.8616659306061024e-06,0.3438372156655296,7667,pawiromitchel,0,0.3439717068441794
5330,0.000503992148332847,2.0892159291658974e-05,0.34946929316338354,5330,fre5h,0,0.34999417747100803
18885,0.000530518050876681,1.0790305010686807e-05,0.380828753838694,18885,himynameisdave,0,0.3813700621945814
28206,0.0006896734661396854,3.044846853425324e-05,0.3658534218392143,28206,devrck,0,0.36657354377388823
28210,0.00037136263561367674,2.7491036518345857e-06,0.3460306387509523,28210,mmatheuspalma,0,0.3464047504902178
9612,0.0007161993686835194,9.847294108982601e-05,0.34884517155864825,9612,bollu,1,0.3496598438684216
3217,0.000503992148332847,8.945122777327067e-05,0.34483105574154366,3217,junpenglao,1,0.3454244991176498
9616,0.0002652590254383405,2.9501135203452855e-05,0.34875158422527913,9616,blitu12345,1,0.3490463443859209
7670,0.000503992148332847,1.3244889327790474e-05,0.35156483139361383,7670,DMarby,0,0.3520820684312745
28349,0.00018568131780683837,2.759927109120971e-07,0.34483105574154366,28349,00Kai0,1,0.3450170130520614
27756,0.0002652590254383405,1.4613525831254756e-05,0.3450425136602019,27756,XorAndre,0,0.3453223862114715
