,0,1_x,1_y,1,Centrality,id,name,ml_target
4506,keyurparalkar,0.00016099602876462382,2.127468748555716e-06,0.22556488670791866,0.22572801020543184,9110,keyurparalkar,0
4507,Anubhav722,0.00010733068584308254,2.115670145959669e-05,0.20995120287773572,0.21007969026503842,36453,Anubhav722,0
4508,Miserlou,0.001234302887195449,0.0006928116251170945,0.2550186171839636,0.25694573169627616,31141,Miserlou,0
4509,an0nh4x0r,5.366534292154127e-05,0.0,0.20990557563928644,0.20995924098220797,35085,an0nh4x0r,0
4510,alexanderdean,0.00016099602876462382,2.1652701116147942e-06,0.2157509022846236,0.21591406358349985,1937,alexanderdean,0
4511,oguzhanunlu,0.0004829880862938714,0.0003288931798756524,0.23545015178628845,0.23626203305245796,32406,oguzhanunlu,1
4512,MichaelXSChen,5.366534292154127e-05,0.0,0.15677992287901327,0.1568335882219348,1938,MichaelXSChen,1
4513,James-QiuHaoran,0.00021466137168616508,0.0002187172718127119,0.18715567429435204,0.18758905293785091,20716,James-QiuHaoran,0
4514,okalachev,0.00010733068584308254,0.00010367292887907477,0.16835456489812467,0.16856556851284685,1940,okalachev,0
4515,owoshch,5.366534292154127e-05,0.0,0.143367796479636,0.14342146182255752,19159,owoshch,1
4516,nikhiljangam,0.00026832671460770633,3.803188897147393e-05,0.22180086762476448,0.22210722622834367,1942,nikhiljangam,1
4517,matiasinsaurralde,0.002414940431469357,0.0036740905765128016,0.26405891871050335,0.2701479497184855,9780,matiasinsaurralde,0
4518,sananth12,0.001395298915960073,0.0005524607336413032,0.2437421378406732,0.24568989749027456,32733,sananth12,0
4519,Goudarz,0.00010733068584308254,3.4570545802303403e-06,0.2143992996411338,0.21451008738155714,11373,Goudarz,0
4520,ccannon94,0.0005366534292154127,0.00013597048700777519,0.21305408210459964,0.21372670602082283,29887,ccannon94,1
4521,bazani,5.366534292154127e-05,0.0,0.20507737104722493,0.20513103639014646,1945,bazani,0
4522,ksmandersen,5.366534292154127e-05,0.0,0.21143724865492106,0.2114909139978426,1946,ksmandersen,0
4523,pbamotra,0.00026832671460770633,1.3192623973525525e-05,0.2292712542252346,0.22955277356381584,18687,pbamotra,0
4524,prigoyal,0.001234302887195449,0.0002993765237892412,0.24041871847636057,0.24195239788734527,8341,prigoyal,1
4525,akshitarora,0.0006439841150584953,0.00026985723338921423,0.23061547206318694,0.23152931341163466,5846,akshitarora,1
4526,BBHNation,5.366534292154127e-05,0.0,0.19261305098379758,0.1926667163267191,1953,BBHNation,0
4527,ryondev,0.00010733068584308254,0.0001036729288790748,0.2405850659789043,0.24079606959362648,24937,ryondev,1
4528,RatulHasan,5.366534292154127e-05,0.0,0.2126527619734275,0.21270642731634903,1957,RatulHasan,0
4529,onlylemi,0.0009659761725877428,0.0003387909238015121,0.25105616184692475,0.252360928943314,6399,onlylemi,1
4530,Pines-Cheng,0.00010733068584308254,7.88913856806938e-07,0.2082361864642417,0.20834430606394158,9981,Pines-Cheng,0
4531,Guolei1130,0.00032199205752924764,3.026676561511563e-05,0.22390901280039588,0.22426127162354026,22604,Guolei1130,0
4532,terkelg,0.0005366534292154127,0.00042110039877646686,0.2472501167287607,0.24820787055675259,10403,terkelg,0
4533,orhanobut,0.0013416335730385318,0.0002926892361882873,0.2367003295833838,0.23833465239261062,7654,orhanobut,0
4534,chnouman,0.0004829880862938714,9.61641677363794e-05,0.23231031304817792,0.2328894653022082,8866,chnouman,0
4535,omerjerk,0.00042932274337233016,4.3651421231925764e-05,0.2356352390542346,0.23610821321883885,12178,omerjerk,0
4536,kalasoo,0.0005903187721369539,0.00028644247643844087,0.23774257750655753,0.23861933875513291,31525,kalasoo,0
4537,misakuo,0.00026832671460770633,5.278881028905803e-07,0.20363614139687428,0.2039049959995849,29466,misakuo,0
4538,BBcaptain,0.00016099602876462382,2.1344851836643434e-06,0.20968279431579154,0.20984592482973982,22779,BBcaptain,0
4539,inferjay,0.0010733068584308253,0.00017456008261528607,0.23503635538596107,0.2362842223270072,17726,inferjay,0
4540,Aspsine,0.0005903187721369539,1.612626884039101e-05,0.22831979628476268,0.22892624132574002,28767,Aspsine,0
4541,Jeetu95,0.00010733068584308254,9.068249206762014e-06,0.24069164923994268,0.24080804817499254,1963,Jeetu95,1
4542,MertEfeSevim,0.00016099602876462382,6.15686431133245e-05,0.2511722269915273,0.2513947916634053,1964,MertEfeSevim,1
4543,fatihacet,0.0004829880862938714,9.192938507861423e-05,0.22958612904285897,0.23016104651423147,35051,fatihacet,0
4544,Yoon-jae,0.00016099602876462382,1.5800014762759152e-05,0.1850008428524255,0.18517763889595287,1967,Yoon-jae,1
4545,corona10,0.00016099602876462382,4.5024135719062014e-05,0.21607267042702816,0.21627869059151184,24786,corona10,0
4546,evancohen,0.00010733068584308254,7.750688183354261e-07,0.1676564563241291,0.16776456207879054,8332,evancohen,0
4547,dream4j,0.00010733068584308254,5.445109532079952e-06,0.22815200661268129,0.22826478240805645,1968,dream4j,0
4548,electrum,0.001395298915960073,0.0008732903082266912,0.26634861059379755,0.2686171998179843,5838,electrum,1
4549,samit4me,5.366534292154127e-05,0.0,0.16941764965795691,0.16947131500087845,1969,samit4me,0
4550,shashankduhan,0.00010733068584308254,0.00010367292887907474,0.20545058268416652,0.2056615862988887,26698,shashankduhan,1
4551,KOUISAmine,0.0007513148009015778,1.8390578351891987e-05,0.23529719586265074,0.23606690124190421,5310,KOUISAmine,0
4552,PatrickPrakash,5.366534292154127e-05,0.0,0.13703506903050003,0.13708873437342156,6403,PatrickPrakash,1
4553,kuaikuaikim,0.00026832671460770633,1.2994144525087683e-05,0.22418041066509617,0.22446173152422896,8732,kuaikuaikim,0
4554,M4gicT0,0.00042932274337233016,0.00011088512739670997,0.23122890897350026,0.2317691168442693,17458,M4gicT0,0
4555,galvezz,0.00026832671460770633,7.955190291674829e-06,0.2288126030888834,0.2290888849937828,33104,galvezz,0
4556,Dovyski,0.0005903187721369539,0.00022345671853612803,0.2409852407393482,0.24179901623002129,3466,Dovyski,0
4557,edilsonborges,5.366534292154127e-05,0.0,0.20913293566736682,0.20918660101028835,15356,edilsonborges,0
4558,konyilwin,5.366534292154127e-05,0.0,0.20913293566736682,0.20918660101028835,29700,konyilwin,0
4559,JamesLinus,0.002629601803155522,0.0026148006357995406,0.2668883240904415,0.2721327265293966,36819,JamesLinus,0
4560,developer-mayuan,0.00026832671460770633,7.021282259977366e-06,0.22438294323713298,0.2246582912340007,36955,developer-mayuan,0
4561,Denis101,5.366534292154127e-05,0.0,0.20913293566736682,0.20918660101028835,34803,Denis101,0
4562,rrmerugu,5.366534292154127e-05,0.0,0.21851686996178502,0.21857053530470655,15396,rrmerugu,0
4563,dileep-kishore,0.0005903187721369539,0.0002559588316724693,0.2353226747143955,0.23616895231820492,20670,dileep-kishore,0
4564,psych0der,5.366534292154127e-05,0.0,0.21851686996178502,0.21857053530470655,25919,psych0der,0
4565,asifurrouf,5.366534292154127e-05,0.0,0.21851686996178502,0.21857053530470655,1693,asifurrouf,0
4566,Orbmancer,5.366534292154127e-05,0.0,0.21851686996178502,0.21857053530470655,33391,Orbmancer,0
4567,cirfi,0.00021466137168616508,2.443740567528881e-05,0.22712075048204447,0.22735984925940592,1987,cirfi,0
4568,78ij,0.0003756574004507889,0.00014254098328324758,0.2159867717829843,0.21650497016671835,5384,78ij,1
4569,Emanon42,0.00021466137168616508,2.0108928737663e-06,0.19225946839363403,0.19247614065819396,8472,Emanon42,1
4570,sriranganathan,0.0004829880862938714,0.00013582274816236617,0.23541826957209938,0.23603708040655563,1988,sriranganathan,0
4571,parakalan,0.00026832671460770633,2.7996482051273685e-06,0.19935373475403667,0.19962486111684952,28657,parakalan,1
4572,digaru19,0.0006976494579800365,0.0004493818926244983,0.2535828355877996,0.2547298669384041,8692,digaru19,1
4573,saibhargav97v,0.00010733068584308254,1.3424679136439787e-07,0.1893489207769668,0.18945638570960127,22826,saibhargav97v,1
4574,SasiDharKM,0.00042932274337233016,0.00015823699509160086,0.22809214148014406,0.22867970121860798,2675,SasiDharKM,1
4575,plant99,0.00026832671460770633,2.5404322171432017e-06,0.19725027465281983,0.1975211417996447,9858,plant99,1
4576,Kartikvenkat98,0.00032199205752924764,9.890139094077936e-05,0.24279584403401305,0.2432167374824831,10130,Kartikvenkat98,1
4577,lujian0571,5.366534292154127e-05,0.0,0.23297026784096078,0.23302393318388231,1989,lujian0571,0
4578,bretcope,5.366534292154127e-05,0.0,0.19261305098379758,0.1926667163267191,1041,bretcope,0
4579,HaoguangYang,0.00010733068584308254,0.0001036729288790748,0.2405850659789043,0.24079606959362648,30699,HaoguangYang,1
4580,hikarock,5.366534292154127e-05,0.0,0.22329932965012636,0.2233529949930479,1994,hikarock,0
4581,Lwxiang,0.00010733068584308254,5.008106280141416e-07,0.18172128948803767,0.1818291209845088,24824,Lwxiang,1
4582,bwangelme,0.00021466137168616508,7.615164183821918e-05,0.2115144192892542,0.2118052323027786,9021,bwangelme,0
4583,ccloli,0.00021466137168616508,3.224965955186454e-05,0.19815855758069137,0.1984054686119294,19202,ccloli,0
4584,argsno,5.366534292154127e-05,0.0,0.23641065009382023,0.23646431543674176,1996,argsno,0
4585,mebjas,5.366534292154127e-05,0.0,0.20842591420983933,0.20847957955276086,32295,mebjas,0
4586,oalsing,0.00010733068584308254,1.3952851274958471e-05,0.20849590108530855,0.2086171846224266,33926,oalsing,0
4587,Kcrong,0.00042932274337233016,2.8319475756676328e-05,0.20511608315124516,0.20557372537037416,2004,Kcrong,1
4588,incleaf,0.00016099602876462382,7.712101785186231e-06,0.2221182441728784,0.2222869523034282,22971,incleaf,0
4589,Leop0ld,0.00021466137168616508,3.0265852613055677e-06,0.19979359681789446,0.20001128477484192,23781,Leop0ld,0
4590,heejongahn,0.00016099602876462382,1.0132714699781154e-05,0.21816588289496222,0.21833701163842661,35858,heejongahn,0
4591,dahlia,0.0008049801438231191,0.00034821244932000723,0.2489566573288017,0.25010984992194485,12102,dahlia,0
4592,atkodev,0.00016099602876462382,6.4218677382773185e-06,0.18815626848376124,0.18832368638026414,35165,atkodev,0
4593,carlos8f,5.366534292154127e-05,0.0,0.21183398976386025,0.21188765510678179,10067,carlos8f,0
4594,pacuna,5.366534292154127e-05,0.0,0.2224536070821652,0.22250727242508672,2010,pacuna,0
4595,tianfudhe,5.366534292154127e-05,0.0,0.17406527040347958,0.1741189357464011,2012,tianfudhe,1
4596,crcrcry,0.00021466137168616508,0.00022562643006949844,0.21232553195939938,0.21276581976115502,27688,crcrcry,0
4597,moleike,5.366534292154127e-05,0.0,0.1665227310055126,0.16657639634843413,2017,moleike,0
4598,IlyaKisil,0.00021466137168616508,1.4530000998614284e-05,0.22240238458654685,0.2226315759592316,2024,IlyaKisil,1
4599,jankapunkt,0.00010733068584308254,7.408098390326936e-07,0.21295491435447744,0.21306298585015956,32879,jankapunkt,0
4600,peterprokop,0.00032199205752924764,0.00012276961260237728,0.2458724255112366,0.24631718718136822,2171,peterprokop,0
4601,easezyc,5.366534292154127e-05,0.0,0.20010173573845058,0.20015540108137211,2026,easezyc,1
4602,artkirienko,0.00026832671460770633,2.8383497418240165e-05,0.23224204124899198,0.23253875146101793,2027,artkirienko,0
4603,afeozzz,0.00016099602876462382,4.811647011679144e-05,0.2508315906033521,0.2510407031022335,17093,afeozzz,1
4604,sandrew,0.00021466137168616508,9.94911036873161e-06,0.20239864965307153,0.2026232601351264,33692,sandrew,1
4605,jsycdut,5.366534292154127e-05,0.0,0.2255005215167649,0.22555418685968642,2028,jsycdut,0
4606,gitsome,5.366534292154127e-05,0.0,0.20946553262529566,0.2095191979682172,2034,gitsome,0
4607,lclc,5.366534292154127e-05,0.0,0.156351300477531,0.15640496582045255,31546,lclc,0
4608,dr-orlovsky,0.00026832671460770633,0.00028108820451369453,0.1865451963336074,0.1870946112527288,25044,dr-orlovsky,1
4609,syrusakbary,0.0005903187721369539,0.0004622268223828475,0.23772307282385127,0.23877561841837106,2035,syrusakbary,0
4610,hm43,0.00016099602876462382,0.00020734009751096214,0.19078262672174895,0.19115096284802455,23449,hm43,1
4611,mathiasose,0.0007513148009015778,0.0009418553923944674,0.2229385413405255,0.22463171153382153,35228,mathiasose,1
4612,lvxiaoxin,0.0004829880862938714,0.0003877488926585691,0.2515429019025919,0.25241363888154433,36203,lvxiaoxin,1
4613,gth158a,0.00016099602876462382,5.986206002040978e-05,0.23669388454908702,0.23691474263787204,19710,gth158a,1
4614,stegben,0.00042932274337233016,0.0001557149444930083,0.23226686271441696,0.2328519004022823,11185,stegben,1
4615,kewang,5.366534292154127e-05,0.0,0.16382382126474257,0.1638774866076641,2036,kewang,0
4616,danilosoba,0.00010733068584308254,0.00010367292887907474,0.19728161051108117,0.19749261412580335,5398,danilosoba,1
4617,nitisht,0.00021466137168616508,0.0005422385132834568,0.19233603867487764,0.19309293855984724,31284,nitisht,1
4618,manjeshpv,0.00016099602876462382,0.000311977491884617,0.16096025634095787,0.1614332298616071,19269,manjeshpv,0
4619,Xaviju,5.366534292154127e-05,0.0,0.1603989224826971,0.16045258782561864,22793,Xaviju,0
4620,kxion,0.0009123108296662016,0.0010111289968397926,0.24009334375379135,0.24201678358029735,22265,kxion,0
4621,frieser,5.366534292154127e-05,0.0,0.1603989224826971,0.16045258782561864,29267,frieser,0
4622,infoslack,0.0020929483739401096,0.0020094720751983514,0.2607950199192899,0.2648974403684283,2043,infoslack,1
4623,ChristopherBiscardi,0.00016099602876462382,8.94144634316555e-06,0.2283437863865552,0.228513723861663,31462,ChristopherBiscardi,0
4624,brunobrasilweb,0.00010733068584308254,2.255640315573625e-06,0.2123774059746835,0.21248699230084217,7644,brunobrasilweb,0
4625,pedroandrade,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,3106,pedroandrade,0
4626,DevJoseWeb,0.0005903187721369539,0.00011077056784677376,0.23231031304817792,0.23301140238816165,25896,DevJoseWeb,0
4627,marcelomf,0.00010733068584308254,1.1560456939858185e-06,0.21336785066517192,0.213476337396709,8454,marcelomf,0
4628,LeonWuV,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,19538,LeonWuV,0
4629,PauloLuan,0.00016099602876462382,3.3253020996600143e-06,0.2258696566010957,0.22603397793195998,5573,PauloLuan,0
4630,sachincool,0.0006439841150584953,0.00029951725035075793,0.23338934661305294,0.2343328479784622,36425,sachincool,0
4631,frankyston,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,13816,frankyston,0
4632,alvarowolfx,0.00042932274337233016,0.0002616674924919774,0.23420049044776703,0.23489148068363133,5199,alvarowolfx,0
4633,Xhamps,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,16504,Xhamps,0
4634,samuelsimoes,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,16436,samuelsimoes,0
4635,abrandao,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,18348,abrandao,0
4636,AbraaoAlves,0.00016099602876462382,1.1215811873517142e-05,0.23411849189199488,0.23429070373263303,34638,AbraaoAlves,0
4637,fideloper,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,31637,fideloper,0
4638,nabilov,0.00042932274337233016,0.00023911341411616332,0.23185798580896644,0.23252642196645493,6751,nabilov,0
4639,chicojunior,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,3021,chicojunior,0
4640,MarceloCajueiro,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,12500,MarceloCajueiro,0
4641,sam0hack,0.00026832671460770633,3.740844560895428e-05,0.23343948665206965,0.23374522181228632,12894,sam0hack,0
4642,lhamadopagode,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,16538,lhamadopagode,0
4643,plentz,0.00016099602876462382,1.2879223142018623e-05,0.23378478347496892,0.23395865872687557,14965,plentz,0
4644,rafaelsales,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,34102,rafaelsales,0
4645,paoloo,0.0003756574004507889,0.0003652855515777213,0.24406377864361878,0.24480472159564728,12544,paoloo,0
4646,felipecwb,5.366534292154127e-05,0.0,0.20535351406651792,0.20540717940943945,22237,felipecwb,0
4647,Riften,5.366534292154127e-05,0.0,0.14767382322177472,0.14772748856469625,27546,Riften,1
4648,rudeigerc,0.00016099602876462382,0.00010471474822006794,0.17432357927144287,0.17458929004842758,13911,rudeigerc,0
4649,robertofrontado,5.366534292154127e-05,0.0,0.1493201113774524,0.14937377672037394,2049,robertofrontado,0
4650,juanlvo,0.00010733068584308254,0.00010367292887907472,0.17662229725399292,0.1768333008687151,3452,juanlvo,1
4651,mishin,0.0007513148009015778,0.0007500791288628872,0.25431729919984114,0.2558186931296056,30670,mishin,0
4652,mritd,0.00032199205752924764,3.0178433529772314e-05,0.22480654815221293,0.22515871864327194,2059,mritd,0
4653,hotstu,0.00032199205752924764,6.144582386305286e-06,0.20095287817166235,0.2012810148115779,5163,hotstu,1
4654,fusimeng,0.00016099602876462382,2.1307788821781537e-06,0.19935373475403667,0.19951686156168347,24667,fusimeng,1
4655,SStar1314,0.00021466137168616508,5.293526254033437e-05,0.24792708926900264,0.24819468590322913,32952,SStar1314,1
4656,Avantgarde95,0.00016099602876462382,0.00011636149178107584,0.2054894358307867,0.20576679335133238,2060,Avantgarde95,0
4657,SuminHan,5.366534292154127e-05,0.0,0.16944406853436064,0.16949773387728218,26345,SuminHan,1
4658,MaybeS,0.0004829880862938714,0.0008006532916081406,0.26095159714066307,0.2622352385185651,16774,MaybeS,1
4659,Joohee-Park,0.00010733068584308254,1.395144435411169e-06,0.1884867322350825,0.18859545806536102,6485,Joohee-Park,1
4660,sarthfrey,0.00016099602876462382,4.0516246331226483e-07,0.18197616872762187,0.1821375699188498,2066,sarthfrey,1
4661,kevintpeng,0.00021466137168616508,8.707481962173776e-05,0.21956000212037202,0.2198617383116799,19528,kevintpeng,0
4662,Jspsun,0.00016099602876462382,5.0512004091124825e-05,0.21268918313595875,0.2129006911688145,25028,Jspsun,0
4663,swhsiang,5.366534292154127e-05,0.0,0.21372457413885795,0.2137782394817795,2068,swhsiang,0
4664,jailsonpj,0.00032199205752924764,0.00020327980816384878,0.23745034291976752,0.23797561478546062,2073,jailsonpj,1
4665,ryanmcgrath,5.366534292154127e-05,0.0,0.19059857051284357,0.1906522358557651,14149,ryanmcgrath,0
4666,junqueira,0.0009123108296662016,0.0006058575894113077,0.2461927441714512,0.24771091259052871,18804,junqueira,0
4667,delirius325,5.366534292154127e-05,0.0,0.23297026784096078,0.23302393318388231,2074,delirius325,0
4668,iiiyu,0.00016099602876462382,5.231703405412353e-06,0.2028000094239868,0.20296623715615683,17133,iiiyu,0
4669,silvacharles,5.366534292154127e-05,0.0,0.18375723172430072,0.18381089706722226,2076,silvacharles,1
4670,ppamorim,0.00026832671460770633,0.00014797132334794051,0.22692509473333256,0.2273413927712882,15093,ppamorim,0
4671,indukantdeo,5.366534292154127e-05,0.0,0.19705800113231406,0.1971116664752356,28207,indukantdeo,1
4672,shivayanbora123,0.0006976494579800365,0.0005907081421173887,0.25780182104895666,0.25909017864905404,23317,shivayanbora123,1
4673,mukultaneja,0.00010733068584308254,2.1186114118098973e-05,0.2211913385228949,0.2213198553228561,30099,mukultaneja,1
4674,rui-mendes,0.00016099602876462382,8.264925630787944e-05,0.2454350783203391,0.2456787236054116,35131,rui-mendes,1
4675,calvinvbigyi,0.00016099602876462382,1.422424396049316e-05,0.21608878402977452,0.21626400430249965,35179,calvinvbigyi,1
4676,ishansaksena,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,37414,ishansaksena,1
4677,Annanguyenn,0.00010733068584308254,3.8363777037864476e-06,0.21066862816445167,0.21077979522799856,32674,Annanguyenn,1
4678,shru14,0.0011269722013523666,0.0005210023429122547,0.23508720566703004,0.23673518021129464,31354,shru14,1
4679,ettorerizza,0.00016099602876462382,5.4912136158099515e-06,0.21041366165492145,0.2105801488973019,27798,ettorerizza,1
4680,syeddanish41,0.00021466137168616508,1.4449634750114949e-05,0.21762516533020654,0.2178542763366428,13863,syeddanish41,1
4681,kartheekpnsn,0.00010733068584308254,7.891736659092409e-06,0.2145792403038624,0.2146944627263646,35300,kartheekpnsn,1
4682,rahulkumar-aws,0.00010733068584308254,2.9139544037692016e-05,0.22478910821933154,0.22492557844921232,32770,rahulkumar-aws,1
4683,MesumRaza,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,5604,MesumRaza,1
4684,abshinn,0.00016099602876462382,1.7134523733373963e-05,0.2254595809718272,0.22563771152432519,24029,abshinn,1
4685,kissb2,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,16242,kissb2,1
4686,gandalf1819,0.00021466137168616508,0.0001254868230661381,0.21344643726243112,0.21378658545718343,7041,gandalf1819,1
4687,nicklusk,0.00021466137168616508,0.000246623376758922,0.24407063128789783,0.24453191603634292,24349,nicklusk,1
4688,JeffChern,0.00016099602876462382,5.6367060115770615e-05,0.24420776502836747,0.24442512811724787,18608,JeffChern,1
4689,riaz,0.00021466137168616508,0.0002365453645637537,0.24439314020494723,0.24484434694119714,25548,riaz,1
4690,ayush29feb,0.00032199205752924764,0.0003084469074433235,0.21568131212658223,0.21631175109155482,25549,ayush29feb,1
4691,justinian336,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,4837,justinian336,1
4692,shirangi,0.0003756574004507889,4.591324564915258e-05,0.22513259100667588,0.2255541616527758,32332,shirangi,1
4693,ashishpatel26,0.00026832671460770633,8.699714416789306e-05,0.24027916424207446,0.24063448810085009,14141,ashishpatel26,1
4694,gaurcs,0.00026832671460770633,8.775323207141331e-05,0.23404915333323736,0.2344052332799165,4971,gaurcs,1
4695,MarkSecada,0.00010733068584308254,3.928327924795828e-05,0.24405692638412513,0.24420354034921618,2747,MarkSecada,1
4696,olivierdupuis,0.00010733068584308254,1.2861120216366922e-05,0.2254478864035938,0.22556807820965327,2749,olivierdupuis,1
4697,mrandrewandrade,0.0003756574004507889,0.00021174541636916587,0.24601159201782283,0.2465989948346428,7206,mrandrewandrade,1
4698,alexcombessie,0.00016099602876462382,0.00014479417632940877,0.2613517213538309,0.2616575115589249,14603,alexcombessie,1
4699,RaniereRamos,0.0003756574004507889,0.00017911083065753997,0.24878565593285165,0.24934042416396,12004,RaniereRamos,1
4700,Jugaadu,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,31296,Jugaadu,1
4701,jezhou,0.00010733068584308254,2.9397449408690896e-06,0.20819130152679433,0.20830157195757829,9661,jezhou,1
4702,JohannHospice,0.00010733068584308254,1.286453830608562e-05,0.22096643629765556,0.22108663152180474,16614,JohannHospice,1
4703,Dawny33,0.0005366534292154127,0.00016487463637759683,0.2251442528865519,0.22584578095214491,28142,Dawny33,1
4704,pygaganthon,0.0003756574004507889,0.00025883073507101863,0.21643850319821153,0.21707299133373334,21243,pygaganthon,1
4705,arnaldorusso,0.0003756574004507889,0.00013423702475384868,0.21629847978177535,0.21680837420698,23619,arnaldorusso,1
4706,guspavia,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,7830,guspavia,1
4707,saurabhrpi,0.00016099602876462382,1.2236681076193699e-05,0.2176742106911173,0.21784744340095813,36166,saurabhrpi,1
4708,NavinManaswi,0.00010733068584308254,5.278798424667902e-06,0.21386128383274952,0.21397389331701727,12157,NavinManaswi,1
4709,rcassola,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,5288,rcassola,1
4710,VersElectronics,0.00016099602876462382,2.7275536429588655e-05,0.21606729976013547,0.2162555713253297,30746,VersElectronics,1
4711,naushadS,0.00016099602876462382,3.705911699125561e-05,0.22190278255857887,0.22210083770433475,26099,naushadS,1
4712,tejasa97,0.00010733068584308254,1.6793187515914827e-05,0.2077733066578175,0.2078974305311765,27978,tejasa97,1
4713,roshray,0.00042932274337233016,0.00023246019877981887,0.2550859676022586,0.25574775054441073,33502,roshray,1
4714,phillipdhwall,0.00021466137168616508,6.394536227704916e-05,0.22284138542258886,0.22311999215655207,28201,phillipdhwall,1
4715,santhoshsoundar,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,19185,santhoshsoundar,1
4716,KaunilD,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,14625,KaunilD,1
4717,sshleifer,0.00016099602876462382,1.5276449248220616e-05,0.2095008701214607,0.20967714259947356,9970,sshleifer,1
4718,NeerajSarwan,0.00021466137168616508,0.00010972267741009556,0.21262155376063424,0.2129459378097305,9980,NeerajSarwan,1
4719,stelukutla,0.00010733068584308254,0.0001036729288790747,0.2077733066578175,0.2079843102725397,25965,stelukutla,1
4720,PranjalSahu,0.00021466137168616508,4.930849771344572e-05,0.22483562072135554,0.22509959059075516,33486,PranjalSahu,1
4721,jpark96,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,7724,jpark96,1
4722,Accio,0.00016099602876462382,1.0588413132130945e-05,0.2092839850719802,0.20945556951387695,12368,Accio,1
4723,dreamway,0.00021466137168616508,3.224383202845756e-05,0.21663808014628347,0.2168849853499981,23877,dreamway,1
4724,geraintzm,0.00016099602876462382,7.69258773307005e-05,0.2441803259536452,0.24441824785974053,28693,geraintzm,1
4725,sridhar-newsdistill,0.0004829880862938714,0.00018929909255878806,0.23267095645057065,0.23334324362942332,19334,sridhar-newsdistill,1
4726,ZeningQu,0.00032199205752924764,4.397889076657773e-05,0.21247603646729005,0.21284200741558587,7817,ZeningQu,1
4727,XiaogangHe,0.00016099602876462382,5.0787808426328695e-05,0.2451029043012962,0.24531468813848714,26341,XiaogangHe,1
4728,seeyouu87,0.00016099602876462382,0.00014295620812703348,0.24406377864361878,0.24436773088051045,19652,seeyouu87,1
4729,camdeardorff,0.00010733068584308254,5.3486981911288016e-06,0.21340975631428497,0.2135224356983192,19417,camdeardorff,1
4730,mohitghatikar,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,17114,mohitghatikar,1
4731,sugeerth,0.00010733068584308254,1.9461327895536713e-06,0.20816138898347147,0.20827066580210413,3430,sugeerth,1
4732,ShujiaHuang,0.00021466137168616508,5.717719003555736e-05,0.24855091221907044,0.24882275078079216,1498,ShujiaHuang,1
4733,mauryasameer,0.00010733068584308254,2.3197622303028043e-06,0.20913293566736682,0.20924258611544022,17137,mauryasameer,1
4734,syborg91,0.00016099602876462382,2.0668554142573404e-05,0.21278289486573249,0.21296455944863968,14882,syborg91,1
4735,Jeffwan,0.0007513148009015778,0.0007339201497252842,0.26339483089263915,0.264880065843266,7944,Jeffwan,1
4736,mattehicks,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,10270,mattehicks,1
4737,AshwiniSwain,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,10286,AshwiniSwain,1
4738,davidleroy,0.00010733068584308254,4.138854772768757e-06,0.20780807544523844,0.2079195449858543,26541,davidleroy,1
4739,axc888,0.00016099602876462382,9.207304062867277e-06,0.21159164627582622,0.2117618496086537,25885,axc888,1
4740,OliviaLan,0.00010733068584308254,3.255757498625749e-06,0.2085909584861009,0.20870154492944262,5071,OliviaLan,1
4741,ajzhanghku,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,12718,ajzhanghku,1
4742,iamsivab,5.366534292154127e-05,0.0,0.20776834063791605,0.20782200598083758,17357,iamsivab,1
4743,Niladri24dutta,0.00032199205752924764,0.0001379085773128717,0.21054616717004793,0.21100606780489006,21654,Niladri24dutta,1
4744,shrimalmadhur,0.00021466137168616508,0.00013555386165219662,0.2448336742416496,0.24518388947498795,31332,shrimalmadhur,1
4745,AKSingh-Udacity,0.00042932274337233016,0.00011961388668464347,0.21404032216161745,0.2145892587916744,19685,AKSingh-Udacity,1
